Product Type	Consumption Thread ID	Production Sequence Number	Consumption Sequence Number
product_2	140434917533248		0				1
product_1	140434909140544		0				1
product_2	140434917533248		1				2
product_1	140434909140544		1				2
product_2	140434827376192		2				3
product_1	140434925925952		2				3
product_2	140434917533248		3				4
product_1	140434909140544		3				4
product_2	140434827376192		4				5
product_1	140434925925952		4				5
product_2	140434917533248		5				6
product_1	140434909140544		5				6
product_2	140434827376192		6				7
product_1	140434925925952		6				7
product_2	140434917533248		7				8
product_1	140434909140544		7				8
product_2	140434827376192		8				9
product_1	140434925925952		8				9
product_2	140434917533248		9				10
product_1	140434909140544		9				10
product_2	140434827376192		10				11
product_1	140434925925952		10				11
product_2	140434917533248		11				12
product_1	140434909140544		11				12
product_2	140434827376192		12				13
product_1	140434925925952		12				13
product_2	140434917533248		13				14
product_1	140434909140544		13				14
product_2	140434827376192		14				15
product_1	140434925925952		14				15
product_2	140434917533248		15				16
product_1	140434909140544		15				16
product_2	140434827376192		16				17
product_1	140434925925952		16				17
product_2	140434917533248		17				18
product_1	140434909140544		17				18
product_2	140434827376192		18				19
product_1	140434925925952		18				19
product_2	140434917533248		19				20
product_1	140434909140544		19				20
product_2	140434827376192		20				21
product_1	140434925925952		20				21
product_2	140434917533248		21				22
product_1	140434909140544		21				22
product_2	140434827376192		22				23
product_1	140434925925952		22				23
product_2	140434917533248		23				24
product_1	140434909140544		23				24
product_2	140434827376192		24				25
product_1	140434925925952		24				25
product_2	140434917533248		25				26
product_1	140434909140544		25				26
product_2	140434827376192		26				27
product_1	140434925925952		26				27
product_2	140434917533248		27				28
product_1	140434909140544		27				28
product_2	140434827376192		28				29
product_1	140434925925952		28				29
product_2	140434917533248		29				30
product_1	140434909140544		29				30
product_2	140434827376192		30				31
product_1	140434925925952		30				31
product_2	140434917533248		31				32
product_1	140434909140544		31				32
product_2	140434827376192		32				33
product_1	140434925925952		32				33
product_2	140434917533248		33				34
product_1	140434909140544		33				34
product_2	140434827376192		34				35
product_1	140434925925952		34				35
product_2	140434917533248		35				36
product_1	140434909140544		35				36
product_2	140434827376192		36				37
product_1	140434925925952		36				37
product_2	140434917533248		37				38
product_1	140434909140544		37				38
product_2	140434827376192		38				39
product_1	140434925925952		38				39
product_1	140434909140544		39				40
product_2	140434917533248		39				40
product_2	140434827376192		40				41
product_1	140434925925952		40				41
