Product Type	Consumption Thread ID	Production Sequence Number	Consumption Sequence Number
product_2	140042703984192		0				1
product_1	140042695591488		0				1
product_2	140042703984192		1				2
product_1	140042695591488		1				2
product_2	140042687198784		2				3
product_1	140042712376896		2				3
product_2	140042703984192		3				4
product_1	140042695591488		3				4
product_2	140042687198784		4				5
product_1	140042712376896		4				5
product_2	140042703984192		5				6
product_1	140042695591488		5				6
product_2	140042687198784		6				7
product_1	140042712376896		6				7
product_2	140042703984192		7				8
product_1	140042695591488		7				8
product_2	140042687198784		8				9
product_1	140042712376896		8				9
product_1	140042695591488		9				10
product_2	140042703984192		9				10
product_1	140042712376896		10				11
product_2	140042687198784		10				11
product_1	140042695591488		11				12
product_2	140042703984192		11				12
product_1	140042712376896		12				13
product_2	140042687198784		12				13
product_1	140042695591488		13				14
product_2	140042703984192		13				14
product_1	140042712376896		14				15
product_2	140042687198784		14				15
product_2	140042703984192		15				16
product_1	140042695591488		15				16
product_1	140042712376896		16				17
product_2	140042687198784		16				17
product_1	140042695591488		17				18
product_2	140042703984192		17				18
product_1	140042712376896		18				19
product_2	140042687198784		18				19
product_1	140042695591488		19				20
product_2	140042703984192		19				20
product_2	140042687198784		20				21
product_1	140042712376896		20				21
product_2	140042703984192		21				22
product_1	140042695591488		21				22
product_1	140042712376896		22				23
product_2	140042687198784		22				23
product_1	140042695591488		23				24
product_2	140042703984192		23				24
product_1	140042712376896		24				25
product_2	140042687198784		24				25
product_1	140042695591488		25				26
product_2	140042703984192		25				26
product_2	140042687198784		26				27
product_1	140042712376896		26				27
product_1	140042695591488		27				28
product_2	140042703984192		27				28
product_1	140042712376896		28				29
product_2	140042687198784		28				29
product_2	140042703984192		29				30
product_1	140042695591488		29				30
product_2	140042687198784		30				31
product_1	140042712376896		30				31
product_2	140042703984192		31				32
product_1	140042695591488		31				32
product_1	140042712376896		32				33
product_2	140042687198784		32				33
product_2	140042703984192		33				34
product_1	140042695591488		33				34
product_2	140042687198784		34				35
product_1	140042712376896		34				35
product_2	140042703984192		35				36
product_1	140042695591488		35				36
product_2	140042687198784		36				37
product_1	140042712376896		36				37
product_2	140042703984192		37				38
product_1	140042695591488		37				38
product_2	140042687198784		38				39
product_1	140042712376896		38				39
product_2	140042703984192		39				40
product_1	140042695591488		39				40
product_2	140042687198784		40				41
product_1	140042712376896		40				41
product_2	140042703984192		41				42
product_1	140042695591488		41				42
product_2	140042687198784		42				43
product_1	140042712376896		42				43
product_2	140042703984192		43				44
product_1	140042695591488		43				44
product_2	140042687198784		44				45
product_1	140042712376896		44				45
product_2	140042703984192		45				46
product_1	140042695591488		45				46
product_2	140042687198784		46				47
product_1	140042712376896		46				47
product_2	140042703984192		47				48
product_1	140042695591488		47				48
product_1	140042712376896		48				49
product_2	140042687198784		48				49
product_1	140042695591488		49				50
product_2	140042703984192		49				50
product_1	140042712376896		50				51
product_2	140042687198784		50				51
product_1	140042695591488		51				52
product_2	140042703984192		51				52
product_1	140042712376896		52				53
product_2	140042687198784		52				53
product_1	140042695591488		53				54
product_2	140042703984192		53				54
product_1	140042712376896		54				55
product_2	140042687198784		54				55
product_1	140042695591488		55				56
product_2	140042703984192		55				56
product_1	140042712376896		56				57
product_2	140042687198784		56				57
product_1	140042695591488		57				58
product_2	140042703984192		57				58
product_1	140042712376896		58				59
product_2	140042687198784		58				59
product_1	140042695591488		59				60
product_2	140042703984192		59				60
product_1	140042712376896		60				61
product_2	140042687198784		60				61
product_1	140042695591488		61				62
product_2	140042703984192		61				62
product_2	140042687198784		62				63
product_1	140042712376896		62				63
product_1	140042695591488		63				64
product_2	140042703984192		63				64
product_2	140042687198784		64				65
product_1	140042712376896		64				65
product_1	140042695591488		65				66
product_2	140042703984192		65				66
product_1	140042712376896		66				67
product_2	140042687198784		66				67
product_1	140042695591488		67				68
product_2	140042703984192		67				68
product_1	140042712376896		68				69
product_2	140042687198784		68				69
product_1	140042695591488		69				70
product_2	140042703984192		69				70
product_1	140042712376896		70				71
product_2	140042687198784		70				71
product_1	140042695591488		71				72
product_2	140042703984192		71				72
product_1	140042712376896		72				73
product_2	140042687198784		72				73
product_1	140042695591488		73				74
product_2	140042703984192		73				74
product_1	140042712376896		74				75
product_2	140042687198784		74				75
product_1	140042695591488		75				76
product_2	140042703984192		75				76
product_1	140042712376896		76				77
product_2	140042687198784		76				77
product_1	140042695591488		77				78
product_2	140042703984192		77				78
product_1	140042712376896		78				79
product_2	140042687198784		78				79
product_1	140042695591488		79				80
product_2	140042703984192		79				80
product_2	140042687198784		80				81
product_1	140042712376896		80				81
product_1	140042695591488		81				82
product_2	140042703984192		81				82
product_2	140042687198784		82				83
product_1	140042712376896		82				83
product_1	140042695591488		83				84
product_2	140042703984192		83				84
product_2	140042687198784		84				85
product_1	140042712376896		84				85
product_1	140042695591488		85				86
product_2	140042703984192		85				86
product_2	140042687198784		86				87
product_1	140042712376896		86				87
product_1	140042695591488		87				88
product_2	140042703984192		87				88
product_2	140042687198784		88				89
product_1	140042712376896		88				89
product_2	140042703984192		89				90
product_1	140042695591488		89				90
product_1	140042712376896		90				91
product_2	140042687198784		90				91
product_2	140042703984192		91				92
product_1	140042695591488		91				92
product_1	140042712376896		92				93
product_2	140042687198784		92				93
product_2	140042703984192		93				94
product_1	140042695591488		93				94
product_1	140042712376896		94				95
product_2	140042687198784		94				95
product_2	140042703984192		95				96
product_1	140042695591488		95				96
product_1	140042712376896		96				97
product_2	140042687198784		96				97
product_1	140042695591488		97				98
product_2	140042703984192		97				98
product_1	140042712376896		98				99
product_2	140042687198784		98				99
product_1	140042695591488		99				100
product_2	140042703984192		99				100
product_1	140042712376896		100				101
product_2	140042687198784		100				101
product_1	140042695591488		101				102
product_2	140042703984192		101				102
product_1	140042712376896		102				103
product_2	140042687198784		102				103
product_1	140042695591488		103				104
product_2	140042703984192		103				104
product_1	140042712376896		104				105
product_2	140042687198784		104				105
product_1	140042695591488		105				106
product_2	140042703984192		105				106
product_1	140042712376896		106				107
product_2	140042687198784		106				107
product_1	140042695591488		107				108
product_2	140042703984192		107				108
product_1	140042712376896		108				109
product_2	140042687198784		108				109
product_1	140042695591488		109				110
product_2	140042703984192		109				110
product_1	140042712376896		110				111
product_2	140042687198784		110				111
product_1	140042695591488		111				112
product_2	140042703984192		111				112
product_1	140042712376896		112				113
product_2	140042687198784		112				113
product_1	140042695591488		113				114
product_2	140042703984192		113				114
product_1	140042712376896		114				115
product_2	140042687198784		114				115
product_1	140042695591488		115				116
product_2	140042703984192		115				116
product_1	140042712376896		116				117
product_2	140042687198784		116				117
product_1	140042695591488		117				118
product_2	140042703984192		117				118
product_1	140042712376896		118				119
product_2	140042687198784		118				119
product_1	140042695591488		119				120
product_2	140042703984192		119				120
product_1	140042712376896		120				121
product_2	140042687198784		120				121
product_1	140042695591488		121				122
product_2	140042703984192		121				122
product_1	140042712376896		122				123
product_2	140042687198784		122				123
product_1	140042695591488		123				124
product_2	140042703984192		123				124
product_1	140042712376896		124				125
product_2	140042687198784		124				125
product_1	140042695591488		125				126
product_2	140042703984192		125				126
product_1	140042712376896		126				127
product_2	140042687198784		126				127
product_1	140042695591488		127				128
product_2	140042703984192		127				128
product_1	140042712376896		128				129
product_2	140042687198784		128				129
product_1	140042695591488		129				130
product_2	140042703984192		129				130
product_2	140042687198784		130				131
product_1	140042712376896		130				131
product_2	140042703984192		131				132
product_1	140042695591488		131				132
product_2	140042687198784		132				133
product_1	140042712376896		132				133
product_2	140042703984192		133				134
product_1	140042695591488		133				134
product_2	140042687198784		134				135
product_1	140042712376896		134				135
product_2	140042703984192		135				136
product_1	140042695591488		135				136
product_2	140042687198784		136				137
product_1	140042712376896		136				137
product_2	140042703984192		137				138
product_1	140042695591488		137				138
product_2	140042687198784		138				139
product_1	140042712376896		138				139
product_2	140042703984192		139				140
product_1	140042695591488		139				140
product_2	140042687198784		140				141
product_1	140042712376896		140				141
product_2	140042703984192		141				142
product_1	140042695591488		141				142
product_2	140042687198784		142				143
product_1	140042712376896		142				143
product_2	140042703984192		143				144
product_1	140042695591488		143				144
product_2	140042687198784		144				145
product_1	140042712376896		144				145
product_2	140042703984192		145				146
product_1	140042695591488		145				146
product_2	140042687198784		146				147
product_1	140042712376896		146				147
product_2	140042703984192		147				148
product_1	140042695591488		147				148
product_2	140042687198784		148				149
product_1	140042712376896		148				149
product_2	140042703984192		149				150
product_1	140042695591488		149				150
